;1241033;-13;-41;2003;11;4;90;
;1243019;-12;-43;2003;11;8;65;
;1243000;-12;-43;2003;12;23;41;
;1241001;-12;-41;2004;1;11;53;
;1242015;-12;-42;2004;1;14;100;
;1239007;-12;-39;2004;1;16;63;
;1243000;-12;-43;2004;1;21;89;
;1241033;-13;-41;2004;1;31;65;
;1239007;-12;-39;2004;2;9;44;
;1242015;-12;-42;2004;2;17;62;
;1239007;-12;-39;2004;2;29;101;
;1241032;-12;-41;2004;3;2;58;
;1241017;-12;-41;2004;3;20;45;
;1243000;-12;-43;2004;3;24;63;
;1241001;-12;-41;2004;11;19;76;
;1241032;-12;-41;2004;11;21;119;
;1241017;-12;-41;2004;11;23;95;
;1243011;-12;-43;2004;11;30;48;
;1241026;-12;-41;2004;12;12;48;
;1243011;-12;-43;2004;12;15;50;
;1241008;-12;-41;2005;1;2;54;
;1243011;-12;-43;2005;1;21;43;
;1242015;-12;-42;2005;1;27;55;
;1243019;-12;-43;2005;2;1;58;
;1241001;-12;-41;2005;2;12;62;
;1240012;-12;-40;2005;2;17;106;
;1241026;-12;-41;2005;2;22;56;
;1241008;-12;-41;2005;3;13;57;
;1241008;-12;-41;2005;3;28;58;
;1243011;-12;-43;2005;11;13;55;
;1241026;-12;-41;2005;11;16;62;
;1241026;-12;-41;2005;11;25;75;
;1241028;-12;-41;2005;11;29;75;
;1243011;-12;-43;2005;12;6;51;
;1243000;-12;-43;2005;12;9;134;
;1243011;-12;-43;2005;12;28;48;
;1243000;-12;-43;2005;12;30;45;
;1242016;-12;-42;2006;2;12;48;
;1243011;-12;-43;2006;2;19;63;
;1241026;-12;-41;2006;2;24;133;
;1241033;-13;-41;2006;3;8;87;
;1241008;-12;-41;2006;3;13;112;
